User_ID,Product_ID,Category,Price,Rating,Browsing_Time,Previous_Purchases,Cart_Addition,Purchase_Status,Age,Gender,Location,Discount_Applied,Total_Spending
100029,5287,5,1767,2,63.0,0,0,0,45,0,3,1,0
100030,5033,2,2028,5,1588.75,9,1,0,33,0,3,1,0
100031,5128,5,3702,2,35.0,0,0,0,32,1,4,0,0
100032,5145,0,4056,2,78.0,0,0,0,20,1,4,0,0
100033,5270,2,4390,2,209.5,1,0,0,54,0,3,0,0
100034,5078,2,1146,2,183.6666667,2,0,0,24,0,1,0,0
100035,5120,2,3388,2,380.5,2,0,0,38,0,3,0,0
100036,5133,2,2935,2,2086.242857,10,0,0,26,1,2,0,0
100037,5106,1,1100,2,388.0,1,0,0,56,0,3,0,0
100038,5068,1,2863,2,316.0,1,0,0,35,1,7,1,0
100039,5183,5,2561,2,63.0,1,0,0,21,1,3,1,0
100040,5227,0,741,2,482.0,1,0,0,42,1,3,0,0
100041,5243,1,2541,2,4093.393939,9,0,0,31,1,7,0,0
100042,5028,3,3324,2,22.0,0,0,0,26,1,1,1,0
100043,5145,1,3112,2,310.1666667,3,0,0,43,0,8,0,0
100044,5018,5,1863,2,34.0,0,0,0,19,0,6,1,0
100045,5107,5,1978,2,88.0,0,0,0,37,0,3,0,0
100046,5252,1,3056,2,622.25,4,0,0,45,0,3,1,0
100047,5283,3,1275,2,222.4,2,0,0,24,0,3,0,0
100048,5031,5,4514,2,80.0,0,0,0,25,1,3,1,0
100049,5281,5,534,2,800.8333333,2,0,0,52,0,3,0,0
100050,5289,3,3652,2,0.0,0,0,0,31,0,1,1,0
100051,5196,1,2455,2,0.0,0,0,0,34,1,1,0,0
100052,5018,5,2085,2,265.1666667,2,0,0,53,0,3,1,0
100053,5239,3,4443,2,29.0,0,0,0,57,1,8,1,0
100054,5029,5,3573,2,160.0,0,0,0,21,0,6,0,0
100055,5174,1,1521,2,135.6666667,0,0,0,19,1,3,1,0
100056,5084,5,3961,2,0.0,0,0,0,23,0,3,1,0
100057,5104,5,3113,2,0.0,0,0,0,59,0,1,1,0
100058,5208,2,4343,4,1174.7416667,7,1,0,21,1,8,1,0
100059,5049,5,2000,2,104.0,0,0,0,46,1,4,1,0
100060,5295,2,661,2,397.6865079,3,0,0,35,1,6,1,0
100061,5233,5,4797,2,169.0,1,0,0,43,1,1,1,0
100062,5055,5,2481,2,400.8,1,0,0,51,1,3,0,0
100063,5003,3,1495,5,1832.9999997,8,1,0,27,1,1,0,0
100064,5056,1,3842,2,706.5,2,0,0,53,1,0,0,0
100065,5182,5,4298,2,0.0,0,0,0,31,1,8,0,0
100066,5017,2,1775,5,886.16666663,5,1,1,48,0,1,1,1775
100067,5173,5,1516,2,6995.972222,18,0,0,32,0,3,0,0
100068,5104,2,837,2,0.0,0,0,0,25,1,0,1,0
100069,5101,1,1378,2,902.0,3,0,0,31,0,6,0,0
100070,5083,5,1576,2,0.0,0,0,0,40,0,1,1,0
100071,5171,3,4493,2,0.0,0,0,0,57,0,3,0,0
100072,5095,2,879,2,197.3777778,4,0,0,38,0,4,0,0
100073,5136,5,992,2,43.0,0,0,0,33,1,1,1,0
100074,5007,3,2562,2,426.6666667,1,0,0,35,0,1,0,0
100075,5051,5,4384,2,135.0,0,0,0,41,1,1,0,0
100076,5108,2,564,2,588.3333333,3,0,0,43,0,3,0,0
100077,5274,3,3068,4,3117.008334,7,1,1,42,0,3,0,3068
100078,5224,5,2527,2,76.0,0,0,0,58,0,1,1,0
100079,5008,5,3195,2,0.0,0,0,0,46,1,3,1,0
100080,5257,5,1995,2,0.0,0,0,0,32,0,3,1,0
100081,5065,7,891,2,208.0,1,0,0,18,1,3,0,0
100082,5049,5,4974,2,270.0,0,0,0,42,0,3,1,0
100083,5062,5,4061,2,39.5,1,0,0,24,1,3,0,0
100084,5240,2,2778,2,375.0,2,0,0,26,0,8,0,0
100085,5197,2,3599,2,0.0,0,0,0,41,1,6,1,0
100086,5072,5,700,2,0.0,0,0,0,18,1,3,0,0
100087,5275,2,3604,2,150.0,1,0,0,25,0,6,0,0
100088,5189,5,2954,2,138.0,0,0,0,41,1,3,0,0
100089,5121,5,4145,2,337.5,1,0,0,28,0,1,1,0
100090,5176,3,1304,2,620.0333333,3,0,0,34,0,8,0,0
100091,5107,5,3231,2,204.8461538,3,0,0,25,0,3,1,0
100092,5289,3,3273,2,0.0,0,0,0,52,0,3,0,0
100093,5254,5,2070,2,52.0,0,0,0,52,0,3,0,0
100094,5020,7,3190,2,649.25,2,0,0,50,0,3,0,0
100095,5150,5,4340,2,925.3333333,5,0,0,22,0,1,1,0
100096,5185,5,1528,2,33.0,0,0,0,59,0,3,1,0
100097,5166,5,1002,2,1566.5,1,0,0,56,0,3,1,0
100098,5074,1,4993,2,105.0,0,0,0,58,0,3,1,0
100099,5112,8,1370,2,50.0,1,0,0,45,0,3,1,0
100100,5080,1,4988,2,644.2,3,0,0,24,1,1,0,0
100101,5182,3,706,2,2653.5111113300004,7,0,0,26,1,3,1,0
100102,5112,1,1984,4,668.0,3,1,1,25,0,2,1,1984
100103,5182,3,1363,2,415.0,1,0,0,29,0,1,1,0
100104,5105,5,3290,2,2130.530952,7,0,0,51,0,8,1,0
100105,5047,1,1063,2,340.1666667,3,0,0,50,0,1,0,0
100106,5107,3,4691,2,27.0,0,0,0,40,0,2,0,0
100107,5075,5,2257,2,215.0,1,0,0,41,0,3,1,0
100108,5160,5,2178,2,162.0,2,0,0,54,0,3,0,0
100109,5282,5,3742,2,114.0,0,0,0,52,0,3,1,0
100110,5054,5,1559,2,5482.463753,25,0,0,57,1,3,0,0
100111,5058,5,2222,2,253.0,0,0,0,39,0,1,1,0
100112,5223,5,3814,2,0.0,0,0,0,44,1,3,1,0
100113,5270,5,3657,2,0.0,0,0,0,52,0,6,1,0
100114,5090,2,3125,2,458.5,5,0,0,18,0,3,1,0
100115,5203,5,3229,2,1138.833333,6,0,0,52,1,3,1,0
100116,5112,1,2097,2,317.8333333,2,0,0,54,0,3,0,0
100117,5074,5,3560,2,1146.333333,4,0,0,31,1,3,1,0
100118,5018,2,3193,2,577.0,2,0,0,20,0,1,1,0
100119,5040,5,4127,2,95.0,1,0,0,18,0,1,0,0
100120,5038,5,1863,2,301.5,1,0,0,22,1,5,0,0
100121,5017,2,2481,2,243.0,1,0,0,43,0,8,0,0
100122,5048,3,2163,2,135.5,0,0,0,31,1,3,1,0
100123,5249,5,2029,2,517.3333333,2,0,0,56,0,1,1,0
100124,5205,5,2538,2,41.0,0,0,0,44,1,1,0,0
100125,5212,2,3802,2,292.9,2,0,0,26,1,1,0,0
100126,5218,5,2737,2,0.0,0,0,0,32,0,1,0,0
100127,5248,5,1806,2,1238.333333,1,0,0,32,0,3,1,0
100128,5200,5,4529,2,225.4666667,2,0,0,43,1,7,1,0
100129,5106,5,3175,2,2335.216667,10,0,0,59,0,5,1,0
100130,5124,2,1782,2,13.0,0,0,0,30,0,3,0,0
100131,5252,3,1209,2,222.0,0,0,0,49,0,3,0,0
100132,5047,0,4913,2,234.8333333,3,0,0,56,1,3,0,0
100133,5249,5,4248,2,0.0,0,0,0,49,1,1,0,0
100134,5012,5,1163,2,2017.166667,1,0,0,21,1,8,1,0
100135,5205,5,2498,2,560.5277778,5,0,0,47,1,1,1,0
100136,5081,3,3945,2,158.1666667,1,0,0,54,1,8,0,0
100137,5049,3,4243,2,303.6666667,1,0,0,40,1,0,0,0
100138,5016,7,1995,2,25.0,0,0,0,56,1,3,0,0
100139,5086,1,3804,2,42.0,0,0,0,32,1,3,1,0
100140,5199,5,4263,2,1107.041667,2,0,0,46,1,1,1,0
100141,5070,5,2353,2,0.0,0,0,0,53,0,2,0,0
100142,5097,5,1791,2,272.5,1,0,0,30,1,4,1,0
100143,5009,5,4081,2,363.0,1,0,0,49,0,6,0,0
100144,5130,5,3957,2,0.0,0,0,0,24,0,6,0,0
100145,5080,0,2136,2,871.0,2,0,0,39,0,1,0,0
100146,5298,5,4196,2,780.0,0,0,0,45,1,3,1,0
100147,5237,2,3499,2,1038.0,0,0,0,19,1,3,0,0
100148,5282,5,3652,2,573.0,0,0,0,59,1,1,0,0
100149,5204,5,1198,2,1231.233333,5,0,0,23,1,8,0,0
100150,5105,2,2660,2,316.6666667,2,0,0,45,0,6,1,0
100151,5048,2,4597,2,873.7365079,4,0,0,45,1,3,0,0
100152,5073,1,1354,2,0.0,0,0,0,37,1,1,1,0
100153,5141,2,3974,2,16.0,0,0,0,47,1,0,0,0
100154,5140,5,2207,2,615.0,3,0,0,28,1,1,1,0
100155,5093,2,3277,2,261.75,1,0,0,45,1,3,0,0
100156,5190,2,2233,2,615.8831169,4,0,0,42,0,6,0,0
100157,5213,3,4010,2,0.0,0,0,0,56,1,1,0,0
100158,5081,5,702,2,117.5,1,0,0,50,0,3,1,0
100159,5008,3,3755,2,501.6666667,4,0,0,18,1,8,1,0
100160,5276,2,4718,2,909.1666667,6,0,0,44,0,3,0,0
100161,5234,3,4996,2,1232.5,4,0,0,30,1,3,0,0
100162,5145,5,1266,2,467.0,1,0,0,58,1,1,1,0
100163,5276,5,4889,2,737.1666667,4,0,0,20,0,3,1,0
100164,5064,3,2827,2,129.0,2,0,0,56,0,1,0,0
100165,5134,5,3431,2,63.0,1,0,0,23,0,3,0,0
100166,5239,5,697,2,125.0,1,0,0,25,1,3,0,0
100167,5287,2,2430,2,684.3333333,2,0,0,44,0,4,0,0
100168,5098,1,4082,2,665.4722222,4,0,0,26,1,2,1,0
100169,5188,1,1108,2,487.5,3,0,0,54,1,6,1,0
100170,5299,5,3772,2,437.1666667,3,0,0,50,0,3,0,0
100171,5149,5,1647,2,55.0,0,0,0,59,0,3,1,0
100172,5052,3,4782,2,0.0,0,0,0,41,1,3,1,0
100173,5036,2,3897,2,488.2277778,4,0,0,32,1,7,1,0
100174,5166,5,3011,2,407.5,2,0,0,49,0,6,0,0
100175,5034,3,2294,2,666.0,1,0,0,49,0,4,0,0
100176,5198,1,1159,2,405.7095238,4,0,0,41,0,3,0,0
100177,5189,3,3311,2,163.25,1,0,0,58,1,4,1,0
100178,5053,3,1869,2,284.25,3,0,0,29,1,4,0,0
100179,5048,5,2486,2,0.0,0,0,0,56,1,3,1,0
100180,5239,2,646,2,0.0,0,0,0,19,1,3,0,0
100181,5199,5,3719,2,260.0,1,0,0,20,1,3,1,0
100182,5153,4,3411,2,1490.2547619000002,1,0,0,54,1,3,0,0
100183,5219,2,2234,3,927.45,4,1,0,34,0,1,0,0
100184,5023,3,2343,2,845.8,10,0,0,19,1,1,0,0
100185,5035,3,988,2,3729.9449441,19,0,0,19,1,4,0,0
100186,5208,3,3476,2,2028.819697,9,1,1,45,1,2,0,3476
100187,5014,2,2459,5,3106.124108,13,1,0,40,0,3,0,0
100188,5040,5,2885,2,0.0,0,0,0,54,1,3,0,0
100189,5280,3,3419,2,4459.25,4,0,0,49,1,3,0,0
100190,5174,2,2302,2,371.0,1,0,0,50,0,3,0,0
100191,5237,2,4561,2,42.0,0,0,0,18,1,1,0,0
100192,5235,3,3869,2,354.3333333,4,0,0,36,1,2,0,0
100193,5290,5,762,2,3556.61241,19,0,0,19,1,3,0,0
100194,5248,3,1123,4,2763.783333,13,1,1,43,1,8,0,1123
100195,5027,3,1516,2,3126.9793033,2,0,0,49,1,3,0,0
100196,5093,3,4143,5,840.2333333,3,1,1,23,0,5,0,4143
100197,5070,3,2549,5,2189.844805,11,1,1,49,0,3,0,2549
100198,5139,4,4223,5,2899.0,10,1,1,21,0,2,0,4223
100199,5005,6,3608,2,43.0,1,0,0,28,1,3,0,0
100200,5208,3,4590,2,502.5,2,0,0,34,1,3,0,0
100201,5067,4,2556,2,133.5,0,0,0,55,1,3,0,0
100202,5204,6,3670,2,416.6666667,2,0,0,41,0,3,0,0
100203,5016,3,2182,2,734.75,3,0,0,22,1,0,0,0
100204,5215,5,2755,5,1349.75,3,1,1,51,1,6,0,2755
100205,5300,3,1654,2,598.5,1,0,0,23,0,2,0,0
100206,5117,2,4999,2,252.8333333,0,0,0,39,1,2,0,0
100207,5063,5,3691,2,731.0,1,0,0,28,0,3,0,0
100208,5284,3,2196,2,364.0,0,0,0,33,0,1,0,0
100209,5128,2,4491,2,565.3333333,2,0,0,50,0,1,0,0
100210,5122,6,2148,2,50.0,0,0,0,26,1,7,0,0
100211,5152,0,1945,2,648.0,1,0,0,23,1,4,0,0
100212,5300,3,4699,2,544.0,2,0,0,33,1,3,0,0
100213,5066,2,4423,2,913.1666666,3,0,0,46,1,8,0,0
100214,5189,5,753,2,160.0,0,0,0,20,1,2,0,0
100215,5005,3,3683,2,1192.386111,7,0,0,37,1,6,0,0
100216,5203,3,3057,2,198.0,2,0,0,53,1,1,0,0
100217,5180,6,598,2,15.0,0,0,0,36,0,1,0,0
100218,5036,2,2700,5,681.0,2,1,1,43,1,0,0,2700
100219,5221,2,3461,2,23.0,1,0,0,20,0,3,0,0
100220,5158,2,4933,2,14.0,0,0,0,36,1,3,0,0
100221,5279,4,4277,2,264.5,1,0,0,37,1,3,0,0
100222,5180,3,3369,2,2522.30467,5,0,0,49,1,8,0,0
100223,5205,6,3734,2,19.0,0,0,0,24,0,1,0,0
100224,5008,2,4291,2,1757.333333,7,0,0,58,0,8,0,0
100225,5147,5,1456,2,102.5,1,0,0,50,0,3,0,0
100226,5184,2,4567,4,2337.0,3,1,1,57,0,3,0,4567
100227,5066,5,660,2,1883.5,3,0,0,56,1,3,0,0
100228,5030,6,4993,3,1277.3,10,1,0,35,0,2,0,0
100229,5141,3,1800,2,2341.4166663,4,0,0,57,1,1,0,0
100230,5040,5,4487,2,132.0,1,0,0,18,1,3,0,0
100231,5264,3,2027,5,2247.255128,10,1,0,28,0,1,0,0
100232,5209,2,1718,2,521.25,3,0,0,45,0,6,0,0
100233,5284,3,4996,2,501.08333333,1,0,0,42,0,6,0,0
100234,5043,4,3604,2,1600.710784,5,0,0,40,0,3,0,0
100235,5086,2,3235,2,1201.992063,6,0,0,48,0,3,0,0
100236,5003,5,1454,2,478.0,1,0,0,47,0,6,0,0
100237,5207,5,3946,2,980.25,3,0,0,59,0,8,0,0
100238,5141,3,1545,2,1218.443074,10,0,0,52,0,6,0,0
100239,5053,5,2193,2,377.6666667,4,0,0,24,1,3,0,0
100240,5098,2,3936,2,1489.083333,3,0,0,33,0,7,0,0
100241,5179,5,1062,2,3609.333333,5,0,0,43,0,3,0,0
100242,5153,3,2985,2,753.0,1,0,0,19,1,3,0,0
100243,5146,5,3854,2,688.1666667,6,0,0,18,0,3,0,0
100244,5126,2,725,2,811.0,2,0,0,29,1,7,0,0
100245,5210,2,1459,2,437.25,1,0,0,22,1,3,0,0
100246,5042,3,3567,2,1063.6447691,6,1,1,54,0,1,0,3567
100247,5164,2,1315,2,3009.7119043300004,14,0,0,49,1,6,0,0
100248,5232,5,3620,2,2743.582143,9,0,0,26,1,5,0,0
100249,5288,2,516,2,5188.5,3,0,0,58,1,3,0,0
100250,5230,2,1743,2,0.0,0,0,0,52,1,3,0,0
100251,5287,2,2705,2,57.0,1,0,0,36,0,6,0,0
100252,5171,2,3024,2,8.0,0,0,0,33,1,0,0,0
100253,5041,2,1569,2,1527.159091,3,0,0,20,0,3,0,0
100254,5140,3,3944,2,33.0,0,0,0,37,1,1,0,0
100255,5001,4,3065,2,2762.5,0,0,0,41,1,2,0,0
100256,5265,2,1560,2,844.25,9,0,0,50,1,1,0,0
100257,5049,4,2827,2,188.0,1,0,0,41,1,3,0,0
100258,5084,2,3920,2,578.375,2,0,0,28,0,4,0,0
100259,5151,3,801,2,0.0,0,0,0,25,0,0,0,0
100260,5122,3,4776,3,2138.7619050000003,5,1,1,53,1,1,0,4776
100261,5023,2,1106,2,116.3333333,1,0,0,55,1,3,0,0
100262,5188,3,3670,2,397.0,6,0,0,57,0,2,0,0
100263,5121,2,1199,5,5220.083333,12,1,1,37,1,1,0,1199
100264,5052,3,1639,2,219.3333333,4,0,0,52,1,2,0,0
100265,5195,6,690,2,74.0,1,0,0,42,1,3,0,0
100266,5218,2,2800,2,1559.6,3,0,0,52,0,3,0,0
100267,5164,5,1480,2,236.5,1,0,0,42,0,3,0,0
100268,5252,2,3475,2,358.6666667,2,0,0,46,0,3,0,0
100269,5002,2,1684,2,0.0,0,0,0,35,1,3,0,0
100270,5111,4,3827,2,299.5,2,0,0,35,1,3,0,0
100271,5036,5,3894,2,628.7666667,8,0,0,19,0,1,0,0
100272,5155,6,627,2,75.5,1,0,0,52,0,6,0,0
100273,5291,2,2565,2,153.0,0,0,0,33,0,4,0,0
100274,5159,5,2316,5,212.2,2,1,1,58,0,3,0,2316
100275,5137,2,1069,2,3658.5,3,0,0,53,1,5,0,0
100276,5253,3,2395,2,1162.5,1,0,0,50,0,6,0,0
100277,5236,2,3233,2,556.6,6,0,0,21,1,1,0,0
100278,5018,5,4363,2,41.0,0,0,0,50,0,3,0,0
100279,5051,6,4514,5,300.0714286,2,1,1,31,1,3,0,4514
100280,5264,5,3401,3,3081.434957,7,1,0,38,0,6,0,0
100281,5242,5,2186,2,69.25,1,0,0,37,0,8,0,0
100282,5139,3,3509,2,1559.1,2,0,0,25,0,5,0,0
100283,5255,2,654,2,402.0,1,0,0,24,0,6,0,0
100284,5030,2,3037,2,0.0,0,0,0,20,1,3,0,0
100285,5168,2,1909,2,3324.333333,7,0,0,34,0,3,0,0
100286,5297,2,4557,2,3323.0237615,17,0,0,50,1,0,0,0
100287,5237,6,1284,2,59.0,0,0,0,29,1,3,0,0
100288,5274,5,3675,2,1070.253472,10,0,0,39,1,4,0,0
100289,5074,0,4841,2,740.0,1,0,0,39,1,1,0,0
100290,5150,2,3306,2,905.4856061,8,0,0,47,0,6,0,0
100291,5158,2,1037,2,0.0,0,0,0,55,1,3,0,0
100292,5228,8,2341,5,626.0000000299999,2,1,1,55,1,3,0,2341
100293,5272,5,2955,5,328.9166667,2,1,1,25,1,3,0,2955
100294,5188,2,1024,2,778.8166667,6,0,0,44,0,3,0,0
100295,5240,2,3450,2,1022.8095238,4,0,0,44,0,3,0,0
100296,5179,2,4631,2,0.0,0,0,0,51,0,7,0,0
100297,5163,5,4615,2,227.5,0,0,0,38,0,3,0,0
100298,5038,6,2868,2,756.2333332999999,3,0,0,47,1,3,0,0
100299,5232,5,4347,2,872.8333333,3,0,0,50,1,6,0,0
100300,5188,2,4995,2,0.0,0,0,0,45,0,1,0,0
100301,5276,2,3201,2,835.0666667,7,0,0,50,1,4,0,0
100302,5282,5,1471,2,82.5,0,0,0,22,1,3,0,0
100303,5239,2,1666,2,13.0,0,0,0,36,1,1,0,0
100304,5052,5,3274,2,9.0,0,0,0,21,0,3,0,0
100305,5215,2,2482,2,7.0,0,0,0,52,0,3,0,0
100306,5257,6,1353,2,94.5,2,0,0,34,1,8,0,0
100307,5020,6,4646,2,353.3,4,0,0,45,0,8,0,0
100308,5192,6,4236,2,3312.5,5,0,0,47,0,3,0,0
100309,5003,5,4269,2,75.0,0,0,0,46,0,3,0,0
100310,5095,2,1074,2,82.0,2,0,0,23,0,3,0,0
100311,5163,2,3761,2,1571.5,5,0,0,52,0,3,0,0
100312,5013,3,1648,2,1503.1332615,7,0,0,58,1,4,0,0
100313,5281,3,2215,2,2905.1,10,0,0,54,0,3,0,0
100314,5066,2,4354,2,96.0,0,0,0,41,1,3,0,0
100315,5130,4,2991,2,1744.0,0,0,0,46,1,3,0,0
100316,5256,2,3160,2,158.0,1,0,0,48,0,3,0,0
100317,5266,2,3624,2,1394.166667,9,0,0,52,1,3,0,0
100318,5096,2,3551,3,1521.6,4,1,1,50,1,4,0,3551
100319,5056,2,504,2,156.0,1,0,0,38,1,8,0,0
100320,5187,3,1376,2,240.75,2,0,0,49,0,5,0,0
100321,5023,3,1491,2,1334.5,7,0,0,40,0,3,0,0
100322,5144,2,4642,2,3139.969048,13,0,0,50,1,4,0,0
100323,5031,2,4864,2,165.0,0,0,0,20,0,3,0,0
100324,5194,3,4965,2,182.0,0,0,0,35,0,3,0,0
100325,5157,2,1135,2,175.9166667,3,0,0,42,0,3,0,0
100326,5191,6,2193,2,316.76666667,2,0,0,59,0,3,0,0
100327,5120,3,2182,2,159.8,1,0,0,48,1,7,0,0
100328,5282,2,619,2,0.0,0,0,0,20,1,1,0,0
100329,5064,3,1330,2,1090.742857,11,0,0,57,0,3,0,0
100330,5070,2,4175,2,750.6666667,4,0,0,41,0,3,0,0
100331,5009,2,1869,2,1704.2777773,12,0,0,49,1,3,0,0
100332,5114,2,1240,2,5034.666667,15,0,0,39,1,1,0,0
100333,5169,2,616,2,277.5,2,0,0,40,0,1,0,0
100334,5172,5,3338,2,1268.48571429,1,0,0,19,1,3,0,0
100335,5069,3,1650,2,1384.016667,9,0,0,44,0,3,0,0
100336,5208,3,2431,2,52.0,0,0,0,59,0,3,0,0
100337,5121,3,1512,2,675.75,5,0,0,19,1,3,0,0
100338,5220,5,2164,2,64.0,1,0,0,43,1,3,0,0
100339,5035,2,1581,2,0.0,0,0,0,34,0,8,0,0
100340,5274,5,1012,2,326.5,1,0,0,57,0,3,0,0
100341,5293,2,3349,2,1690.977778,5,0,0,50,1,7,0,0
100342,5273,2,1059,2,0.0,0,0,0,26,0,7,0,0
100343,5268,4,4172,2,456.5,0,0,0,56,1,1,0,0
100344,5168,5,3843,2,407.0,2,0,0,46,0,8,0,0
100345,5165,5,4570,2,1754.7333337,7,0,0,59,1,3,0,0
100346,5267,5,1970,2,896.0909091,4,0,0,43,1,3,0,0
100347,5268,2,1080,2,276.3333333,2,0,0,52,1,6,0,0
100348,5181,2,2794,2,629.6666667,3,0,0,42,0,3,0,0
100349,5111,2,3647,2,194.0,2,0,0,41,0,2,0,0
100350,5190,2,4749,4,446.0,3,1,0,30,1,1,0,0
100351,5096,3,2179,2,1977.566667,11,0,0,24,0,4,0,0
100352,5073,2,4006,2,739.9166667,5,0,0,53,1,6,0,0
100353,5197,5,3244,3,2001.833333,6,1,1,37,1,3,0,3244
100354,5252,2,3856,2,0.0,0,0,0,18,0,8,0,0
100355,5017,3,4545,2,308.8635531,4,0,0,25,0,6,0,0
100356,5154,3,1743,2,2790.666667,9,0,0,33,1,3,0,0
100357,5047,2,3618,2,0.0,0,0,0,31,0,3,0,0
100358,5249,2,2641,2,812.0,5,0,0,29,0,3,0,0
100359,5135,2,3559,2,166.0,2,0,0,40,1,3,0,0
100360,5257,2,3459,2,79.0,0,0,0,32,1,1,0,0
100361,5297,5,2765,2,2536.688095,9,0,0,45,0,1,0,0
100362,5008,3,2979,2,226.8333333,2,0,0,51,1,3,0,0
100363,5033,5,2135,5,959.0,1,1,1,19,1,5,0,2135
100364,5056,5,2257,2,226.0,2,0,0,49,0,8,0,0
100365,5024,3,4952,4,3522.76879189,22,1,0,40,1,0,0,0
100366,5294,2,2570,2,57.5,0,0,0,39,1,6,0,0
100367,5108,5,3349,2,566.4,5,0,0,42,0,8,0,0
100368,5164,2,3751,2,1378.883333,6,0,0,39,0,8,0,0
100369,5216,2,4230,2,239.0,1,0,0,39,1,5,0,0
100370,5167,4,2989,2,256.6666667,1,0,0,59,1,3,0,0
100371,5125,3,2131,2,3989.119086,16,0,0,23,0,1,0,0
100372,5080,2,3316,2,44.0,1,0,0,32,0,1,0,0
100373,5253,2,1515,2,781.0,1,0,0,54,0,8,0,0
100374,5117,3,1848,2,236.6666667,2,0,0,50,0,0,0,0
100375,5087,2,3587,2,487.8846154,5,0,0,25,1,3,0,0
100376,5204,6,3339,2,770.0285714,5,0,0,22,0,7,0,0
100377,5039,3,835,4,1197.475,4,1,1,56,0,8,0,835
100378,5065,5,1395,2,12.0,0,0,0,21,1,0,0,0
100379,5144,5,4046,2,8.0,0,0,0,23,0,3,0,0
100380,5068,2,1351,2,416.8,4,0,0,49,1,2,0,0
100381,5110,5,2187,2,0.0,0,0,0,47,0,6,0,0
100382,5017,3,2431,2,2999.7520146,12,1,0,52,0,8,0,0
100383,5228,2,4246,2,254.0,0,0,0,57,0,8,0,0
100384,5119,3,2927,2,67.0,1,0,0,33,1,3,0,0
100385,5166,3,2068,2,57.0,0,0,0,30,1,4,0,0
100386,5157,0,4500,2,240.4166667,2,0,0,59,0,3,0,0
100387,5109,5,3238,2,551.1666667,1,0,0,47,1,6,0,0
100388,5260,2,3998,5,1603.7,9,1,1,36,1,3,0,3998
100389,5049,2,4413,2,379.5,1,0,0,34,1,7,0,0
100390,5149,2,1566,2,554.1857143,2,0,0,36,1,1,0,0
100391,5084,2,4880,2,2039.301587,6,0,0,45,1,6,0,0
100392,5287,5,2944,2,103.0,0,0,0,43,1,3,0,0
100393,5062,3,4607,2,1557.1,8,0,0,54,0,8,0,0
100394,5019,6,3873,2,531.15,1,0,0,43,0,6,0,0
100395,5133,3,4469,2,1800.775703,17,0,0,40,1,3,0,0
100396,5293,2,3046,2,0.0,0,0,0,26,0,3,0,0
100397,5034,3,1253,4,2050.1337663000004,6,1,1,29,0,2,0,1253
100398,5073,2,2582,5,1790.366667,7,1,1,18,0,6,0,2582
100399,5248,2,3274,2,236.0,2,0,0,18,0,3,0,0
100400,5225,3,3396,2,870.0833333,3,0,0,51,1,1,0,0
100401,5093,2,4685,2,1024.6476189999998,9,0,0,49,0,4,0,0
100402,5041,3,1275,2,1015.6666667,2,0,0,42,0,3,0,0
100403,5086,2,2125,2,962.3333333,8,0,0,57,1,5,0,0
100404,5049,8,3569,2,883.0,0,0,0,18,1,3,0,0
100405,5074,3,917,2,24.0,0,0,0,33,0,3,0,0
100406,5290,6,614,4,1949.125,6,1,1,56,0,3,0,614
100407,5292,0,1116,2,491.16666663,3,0,0,22,0,4,0,0
100408,5233,2,4474,2,154.8333333,3,0,0,39,0,2,0,0
